35434,93437,0.9841208702324312
35379,44014,0.984100002984352
35357,56635,0.9839606890571744
35335,32268,0.9841031725651463
35313,93899,0.9839853271222134
35302,95159,0.9839179949805248
35291,90466,0.9839824180981206
35280,114088,0.9840485212701858
35236,95282,0.9840870300365272
35192,44555,0.9840984831754084
35181,29594,0.9839828319605809
35159,94569,0.9840832043323204
35137,87020,0.9840870887091018
35104,66798,0.9840568508830894
35071,111349,0.9839316776772334
35049,19032,0.9840882861343302
35016,19733,0.9840877296912052
34972,105655,0.9841053453430634
34961,77877,0.98405851264181
34939,109240,0.9839303988674664
34917,10772,0.9841172117135172
34884,42519,0.9841026811034748
34840,57130,0.9841172249621628
34796,83455,0.9839353122224076
34774,78596,0.9839373279092384
34730,7079,0.9840475036480084
34719,86765,0.9840858319804112
34642,83861,0.9841144440083129
34631,114712,0.984102267871902
34609,38434,0.9840124925241676
34598,99162,0.9840988263784244
34587,24415,0.9840438375584392
34576,17620,0.9840643988258884
34488,96087,0.9841045870158112
34477,45487,0.9841087086064421
34422,26539,0.9840529879564964
34400,96237,0.9840947457955068
34378,62798,0.9840894475989485
34367,26869,0.984011793500378
34356,42651,0.9841137979791066
34323,104711,0.9841120384327621
34312,66865,0.9840685589006808
34290,36030,0.9841147020414628
34279,93824,0.9841178993813244
34235,101512,0.9840511892951024
34169,97337,0.9841178684678176
34136,51018,0.9841200305206405
34125,12696,0.984047505540672
34103,82862,0.9840066479786904
34081,55228,0.9840193004354636
33993,87900,0.9841167562124552
33982,48368,0.9841170603004216
33960,96803,0.9839919798350866
33927,114138,0.9840591511003616
33916,13329,0.9841203693074412
33905,39165,0.9841041725224631
33894,38032,0.9841208014656504
33883,109366,0.9840993531698182
33839,81528,0.9839984748259856
33795,10937,0.9841181529982592
33773,89864,0.9839199904789429
33762,68111,0.9841177460755656
33751,63321,0.9840097620413496
33652,68887,0.9840135650335924
33641,32744,0.9840068151639833
33630,45565,0.9840951886788104
33586,61803,0.9840538510111394
33575,95641,0.9840912790665132
33553,102804,0.9841211863072676
33531,100389,0.9840110017360671
33509,98141,0.9841203219908488
33432,17359,0.98404137141765
33421,10622,0.984075088590414
33410,3788,0.9840792537123096
33344,109920,0.9839561277376794
33289,52919,0.9840578281284418
33234,4226,0.9841051403044968
33212,101253,0.9841075364167294
33190,86880,0.9841079673131632
33179,76226,0.9841058967390852
33168,93045,0.983981722859658
33146,111770,0.984051692743644
33135,81619,0.9839535297413198
33113,104431,0.9840470582411532
33102,17667,0.9840021415464426
33091,26837,0.9841163770488291
33036,34883,0.9839914908969664
33025,17220,0.9841126068627573
32992,54644,0.9839622259000912
32904,90458,0.9841036173411136
32871,65841,0.9840615093593204
32849,31980,0.9840937862150156
32827,96060,0.9841101085466852
32805,56966,0.9840883839219542
32794,8900,0.9840053344700891
32783,114700,0.9839473148646469
32717,42006,0.9840370592988744
32706,59136,0.9839828067250652
32684,67536,0.9839799967503722
32673,52766,0.9841203346086068
32662,18985,0.9841143613619986
32651,9104,0.9841002824676904
32640,3001,0.9841051018203352
32629,70204,0.9841111993518592
32585,53035,0.9840551077398302
32552,7791,0.9840756172744716
32530,2611,0.9840944120558094
32409,19394,0.984040312787759
32387,800,0.9840889290090972
32376,89899,0.9839782687484224
32365,113059,0.9841102561744532
32354,64035,0.9840672517009584
32332,108017,0.9839963121422748
32321,72213,0.9841077465023992
32310,95012,0.9841081502706532
32299,68822,0.9841131910649498
32288,12325,0.984070210565195
32277,97797,0.98404514223461
32266,105443,0.9840859335533624
32244,17899,0.9841111968283076
32233,95652,0.9840969444398278
32145,743,0.9840570533981045
32112,105951,0.98406879611453
32101,96955,0.98410644434978
32079,87571,0.9841154206227776
32046,64399,0.9841103514385257
32024,55444,0.9840568388962192
32013,82071,0.9839520067779366
31991,51769,0.9840702925806216
31980,49301,0.9840899075162252
31969,74276,0.9841162697978868
31947,88975,0.9841088019778508
31903,99274,0.9840507274851616
31870,40680,0.9840489698314808
31859,54470,0.9839830735906456
31848,79956,0.9840696124834688
31771,38025,0.984057605425014
31727,13302,0.9841181574144744
31705,112910,0.9840103645392914
31683,48408,0.9840099090382296
31672,17708,0.9841199138063796
31661,49235,0.9841001701696448
31650,98877,0.9841137266887742
31628,16636,0.9840959432207352
31606,99587,0.9841078764653058
31584,1370,0.9840931401858092
31573,51650,0.9841185473031948
31551,27274,0.9841198595500203
31540,86440,0.9839756934640272
31529,75635,0.9840589548942256
31518,4912,0.9841173429381996
31507,2239,0.9840456065681022
31496,60052,0.9839286096693908
31485,106603,0.9840643780065876
31430,70676,0.9840534472428852
31408,103391,0.9839606726540888
31386,88145,0.9840952227467571
31375,102914,0.984065570384713
31342,22533,0.9840983683538111
31309,2627,0.9841165984904809
31276,79003,0.9841146376908974
31243,100890,0.9841057610981876
31232,37740,0.9840562521704752
31210,39148,0.984067315420636
31155,4159,0.9840978150651256
31100,71337,0.9841202424989738
31078,77056,0.9841014268983356
31067,47830,0.9841173921474554
31056,110049,0.9841184861070688
31023,45530,0.9841147670229162
30990,11542,0.9839801235588396
30946,10788,0.9841197819508092
30935,100980,0.9841190116366868
30902,93126,0.9840484222207864
30891,114403,0.9840664195598222
30847,68684,0.9840888242817064
30814,11762,0.9840681538706508
30748,88844,0.984043312028821
30737,9028,0.9839797374554464
30704,42381,0.9841000105550068
30693,17602,0.9841117797687242
30649,26986,0.9840472210102305
30616,14522,0.9840629219173216
30561,21394,0.9839458783329056
30528,63349,0.9841127014959417
30506,59386,0.9840970636776404
30495,14558,0.9841053264164265
30473,17453,0.984044580113494
30451,22687,0.9841086890489172
30440,77832,0.983953392838646
30429,60425,0.9839415252064168
30418,81250,0.9841144641967258
30407,96741,0.9839902272285088
30396,7772,0.9840571991332084
30385,59558,0.9840845620030744
