35435,88855,0.9841177586933236
35424,78516,0.9840083324493752
35358,88588,0.9841111179673204
35336,34526,0.984055824428481
35281,39186,0.9839602556371891
35270,99500,0.9840317295579212
35248,26550,0.9841479561425106
35204,36955,0.9840681015069556
35138,63621,0.9840589624648804
35116,98934,0.9841705375130056
35105,92808,0.9839892575538112
35083,104093,0.984094960297392
35072,2090,0.98415334707959
35061,93311,0.984162381394274
35028,64622,0.9841689975156492
35017,109442,0.9841732452838592
34951,10417,0.9840924481017864
34885,15894,0.9840482380015204
34874,18877,0.984113219454905
34863,98555,0.9841022886912028
34841,41769,0.9841142396006344
34808,26618,0.984139688987509
34797,104436,0.9840389336668164
34786,3388,0.9841559980705328
34753,106752,0.9841511131055468
34731,60173,0.9841504784323224
34720,19311,0.9841095565197756
34676,91392,0.9841599177770364
34665,103056,0.9841641365244034
34654,27399,0.9841197220164588
34632,13171,0.9841551482645357
34621,52652,0.9841600269206426
34555,56705,0.9840586533298108
34544,19803,0.9841724484724456
34533,71600,0.9841679912494536
34511,36304,0.9840955262038354
34489,71141,0.9840581883654308
34467,75158,0.9840043130625838
34456,106113,0.9841725399511906
34390,64289,0.9840304703056788
34357,62208,0.9841743165315084
34346,9353,0.9841541104539452
34335,8004,0.984105366793252
34302,99465,0.9840495811618528
34291,95366,0.9841619012885844
34269,11664,0.9841475795024359
34258,7470,0.9841399028585062
34192,72348,0.9840783723619176
34148,29262,0.9841205863328776
34126,21331,0.9841579632863318
34115,41653,0.9841513730313604
34093,2327,0.9841617366268434
34049,107304,0.9841733026946579
34027,23390,0.984128248466386
34005,92426,0.9841495592286568
33983,12351,0.9840972453733546
33961,42502,0.9839877188182308
33906,78298,0.9840440249321446
33895,90729,0.9841625580428852
33884,46064,0.984045190812978
33862,37291,0.9840530150846758
33840,82118,0.9841181750793356
33829,31184,0.9840453422260734
33818,34901,0.9841682442355004
33807,45051,0.9840729738541836
33796,58382,0.9841199623847476
33785,81734,0.9841609574802906
33741,3577,0.9841669957083524
33730,36301,0.9841099773220028
33719,92853,0.9841698517378618
33708,64127,0.9841652494106536
33653,63223,0.9840668409929374
33598,31667,0.9840022027425688
33565,49939,0.9841733506421382
33532,74757,0.984174183414162
33488,58627,0.9840977557616633
33477,110777,0.9841660563162736
33466,93041,0.984114707088566
33444,115592,0.9840950322186122
33422,92123,0.9841691798422516
33389,90793,0.9841717197969244
33367,102344,0.9841483561254372
33356,29028,0.9841576591983656
33323,64722,0.9841441733386804
33312,80,0.9841407823162344
33301,95572,0.9841695135819488
33257,27330,0.9841201977059332
33246,80326,0.9840096573139588
33224,39562,0.9840623377151292
33180,89677,0.9841602534093976
33169,40262,0.9841588566235938
33158,15729,0.9841472034932496
33147,52193,0.984131503847934
33125,47284,0.9840280357092844
33092,56881,0.984117426215402
33081,95867,0.9839870172708892
33048,90204,0.9841726383697024
33037,74557,0.9841658405526128
33015,65683,0.9841007726675864
32993,114138,0.9841558088041638
32971,116515,0.9841420011916512
32949,6301,0.984097016991936
32894,36474,0.9841728844159824
32872,60348,0.984162566244428
32861,100674,0.98410540338475
32839,107747,0.9841244505212464
32828,50483,0.9841745808735372
32817,26981,0.984169200661552
32795,69876,0.9841483441385672
32740,36065,0.984057539181785
32729,85340,0.9841643857251228
32685,78998,0.9841565135059448
32674,89618,0.984167241754632
32663,81022,0.9841467990941076
32652,109827,0.9841732755664784
